normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8,normalized_GASR0_274625
0.0002025037494719495,0.0013704775637577438,0.0006488555225381276,0.0001969798016023816,0.00019895229720501284,0.0002741984446823498,0.0009064596354002585,0.002021446607506139,0.0047331239400763,0.00010320519734463574,0.0029496270891582466,0.00014698777798827223,-0.0006469275411717934,-0.003524233193450632,0.0013459676630005468,0.0009745095999937892,0.0004138052737878706,0.0008127945527185432,-0.004066188375193458,0.0010206685236104907,0.00012963095943763214,0.0026990290227162372,0.0021621254330765893,0.000628198060516949,0.004063662137302249,-0.009470692967519234,-0.0036474135901485294,0.0032986267141532633,0.0005745551858094,0.0005692325309569757,0.02501824306043887,0.003553599608155711,0.020883082039178102,0.0008295704613938693,0.0011882453527660708,0.0003654666837979992,0.00021765851810662262,0.0010362811380335568,0.0060100144635069075,0.005763235951115719,0.0005740370041487086,0.0009593541588359678,0.0013514035221624532,0.0004159981428115689,-0.0006028574912021467,0.002431024844690155,0.0020696568079654476,0.0016007168213814094,-0.0012181845116878698,0.0012208457671880613,-0.00021469047432232102,0.0010152522561941435,0.0035270411646624034,0.001888337672458995,-0.002503071864740636,-0.005821672479234152,0.0031732140930964547,-0.0001290954176382808,-0.0024434406025455324,-3.983512647454113e-05,0.0004072758858051362,0.0026323683717675017,0.0001241194182424188,0.001642719390099412,-0.013798046028822397
7.66308329533949e-05,0.0011586130822054397,0.0005704269858239908,0.00019091491482381429,0.00018212858448385383,0.0002602479472175734,0.0008263313631506897,0.00201789095791427,0.003978042018497163,0.00020727512831064665,0.002867257992574368,0.0001231300697077664,-0.0013627185726043933,-0.003000816989995103,0.0013414156599733662,0.0009426672981007744,0.0001542077689880017,0.0007450433574558435,-0.002966701889440926,0.0010637587947501803,0.00010500800989210468,0.0028393720853292503,0.0021520150148448547,0.0006082309527148944,0.003138273805083358,-0.008444729212216395,-0.004125083964311327,0.0028565945351934907,0.0004781508171278759,0.0006018008169137445,0.021537551469886118,0.0028204530922519844,0.011914708300042154,0.0008529691984069387,0.001197418330420419,0.0004795853438435138,0.0002337529474329969,0.0009468149492104505,0.0042764183298913405,0.005658981472550728,0.0006217640150993908,0.00102464397715063,0.0013670649645678434,0.0008263750245287582,-0.0004068597956250475,0.002673768773364893,0.0021988814381395105,0.0016883307915060985,7.225317288228617e-05,0.0013352303750091554,-0.0001514637267751029,0.0010541925243960915,0.0037316010022792057,0.0005046601850822174,-0.002025192319120017,-0.0034603421956720393,0.003387670756506145,0.00027585152942033453,-0.0017477520010107384,1.932563780071561e-05,0.00041513164110051903,0.0021534887706875505,0.00016696035309826662,0.002190631140884136,-0.013798046028822397
-1.6190480496502957e-05,0.0009834298383879503,0.0005055182196731511,0.00018698864081811983,0.00016729071143029017,0.0002479817151959107,0.000754290617716924,0.0020121217867687946,0.003328204950355129,0.000298246064552421,0.0028024765958047926,0.00010317256393355123,-0.0019554551416613997,-0.0025373276342718354,0.0013387036963090626,0.000914551673471653,-6.0142397745543974e-05,0.0006930950918513368,-0.0020678456765438336,0.0010997988974517092,8.297046409810882e-05,0.00295707815489199,0.0021450844905057664,0.0005933154484420999,0.002363135915177006,-0.00751721422685947,-0.004518272011504565,0.0024839961663694066,0.0003763447531930364,0.0006270376343693318,0.018662525887911396,0.0020372952559872815,0.004503900511397374,0.0008703424529279413,0.0012003779198732634,0.0005760986776723875,0.0002510702450282398,0.0008727100536427557,0.0028029999541412387,0.0055175034645116305,0.0006597029539994193,0.0010652095749885682,0.0013776685391859722,0.001135562072988039,-0.00023817318162688839,0.002884292842108893,0.0022897547670905904,0.0017580698991424004,0.001146541625918207,0.0014306984118510613,-9.860548629714305e-05,0.001082891649870854,0.0038855064458773736,-0.0006563010150444359,-0.0016069552518520602,-0.001360966860054602,0.003566644229351823,0.0006155169482957579,-0.0011544959428193557,6.791398569960805e-05,0.00042107460410911735,0.0017449187373927977,0.00020315917062929678,0.0026838633300318993,-0.013798046028822397
-7.84813933623063e-05,0.0008425210402980277,0.0004531657273953993,0.00018500514964947534,0.00015433246456653116,0.00023731771847934624,0.0006899648368292599,0.0020043072152466923,0.002776985997420711,0.0003765613109023569,0.002753701738353209,8.684785403811901e-05,-0.002433531745476669,-0.002130951884483867,0.0013375650910696368,0.0008898247693214234,-0.00023250698798271685,0.0006554364271753599,-0.0013550382360726365,0.001129071207623733,6.340703676688264e-05,0.003053389683872254,0.002140883680825656,0.0005829114324655826,0.0017277935507769016,-0.006684085186228428,-0.0048334256825010025,0.002176119826722722,0.00027060074583884486,0.0006454776846624988,0.016349813476769892,0.0012163264356142012,-0.001467189799088331,0.00088208451777394,0.0011975318138426339,0.0006562070255504704,0.0002692166126487816,0.0008128836292959907,0.001573817297641833,0.005340902099682854,0.0006885918364230026,0.0010833253579722868,0.0013834818562927786,0.0013527373088941808,-9.538336977588102e-05,0.003064499818956401,0.0023449749417221444,0.001811184240362973,0.002020294999407035,0.0015083290061652654,-5.537132484956242e-05,0.0011021031949189908,0.003992168662981577,-0.00160871274804264,-0.0012446209213766712,0.00048762715399019996,0.0037123340237350533,0.0008943233589702171,-0.0006570091882812656,0.00010671845738219332,0.0004252164179208151,0.0014014116667646626,0.00023303607506308666,0.0031242738893819677,-0.01387431560314667
-0.0001127631081286884,0.0007334798959284239,0.0004124060122996376,0.0001847686113820579,0.0001431476304158963,0.00022817392692986438,0.000632981458217774,0.001994615364524943,0.002317758421463978,0.00044266417219218646,0.0027193522597230846,7.388853339440615e-05,-0.0028053428811846137,-0.0017788764988341255,0.0013377331633170897,0.0008681486288661944,-0.00036614776329368937,0.0006305540346986938,-0.0008136980675983452,0.0011518581011742413,4.620644260810991e-05,0.0031295491247376184,0.0021389624065697443,0.0005764787895530255,0.0012217917950763102,-0.005941279265103239,-0.005076992928072954,0.001928253735295149,0.00016238254690015275,0.0006576556691315627,0.014556061398715903,0.00036974696738534263,-0.006116411103746833,0.0008885896857611097,0.0011892877050456718,0.0007211107277436124,0.00028779825204949816,0.0007662528541358959,0.0005729283217781322,0.005131277550749491,0.0007091686779447937,0.0010812657317247343,0.0013847725261637578,0.0014870787529523977,2.292391935965199e-05,0.003216292471941884,0.002367240108936297,0.0018489239112398081,0.0027091274453354686,0.0015692012864030325,-2.101681439359293e-05,0.0011125807218415051,0.0040549988211169286,-0.0023667418340336255,-0.0009344495861328683,0.0020966134728344077,0.0038269396517573995,0.0011166932814266062,-0.00024862849770512785,0.00013652759300808448,0.00042766872562527425,0.0011177209536832322,0.00025691127062832386,0.0035137207507727197,-0.014096519883859404
-0.00012155682727987838,0.000653899613271669,0.0003822755776954345,0.0001860831960802667,0.00013362999550103893,0.00022046831040989368,0.0005829679196127646,0.001983214355780305,0.0019438954842556644,0.0004969979532540858,0.0026978469994185517,6.402719537512702e-05,-0.003079283045919423,-0.0014782882355254268,0.001338941232113644,0.0008491852953207424,-0.0004643264852483009,0.0006169345856912312,-0.00042924367069130387,0.0011684419540114455,3.125739633258462e-05,0.0031867989299558808,0.002138870488504363,0.0005734774044714452,0.0008346757312687192,-0.005284733638263761,-0.005255421698993179,0.0017356861111286204,5.315390821092336e-05,0.0006641062891150629,0.013237916816004391,-0.0004902428124459179,-0.009561611874910003,0.0008902522497067356,0.001176053286200407,0.0007720101245183297,0.0003064213649861536,0.0007317349061282119,-0.0002156090120642995,0.004890729990395526,0.0007221714941394453,0.0010613051018690811,0.0013818081590750708,0.0015477644258679035,0.00011816296521138803,0.0033415735690998094,0.0023592484156360616,0.001872539007845786,0.0032286531156913156,0.001614394381016071,5.202473109422456e-06,0.0011150777929385125,0.004077408087808321,-0.0029445550931392894,-0.0006727015045601137,0.003477165722850284,0.0039126606255206475,0.001287049235646931,7.730936859928761e-05,0.00015812993273778275,0.0004285431703119347,0.0008885999930292598,0.0002751049615525858,0.0038540618460427556,-0.014315807481949716
-0.00010738375330088257,0.0006013734003207372,0.00036181092689213656,0.00018875307380827877,0.0001256733463448345,0.00021411883878186266,0.0005395516587449745,0.001970272310190424,0.0016487704475660614,0.0005400059589195649,0.002687604796942855,5.699643335299598e-05,-0.003263746736814954,-0.0012263738527605872,0.0013409226165213006,0.0008325968119011762,-0.0005303049154165018,0.0006130647514241971,-0.00018709354492241204,0.0011791051420437793,1.8448612650878715e-05,0.003226381551995283,0.002140157747395177,0.000573367161988525,0.0005559904425478379,-0.004710385480489632,-0.005375159946033881,0.0015937051732644036,-5.562141839454693e-05,0.0006653642459517606,0.012352026890889434,-0.0013514425676273145,-0.011920640584909825,0.0008874665024267703,0.0011582362500242027,0.0008101055561404724,0.00032469215321406786,0.000708246963238679,-0.0008077367425001203,0.004621359591305607,0.0007283383005816102,0.0010257178740278317,0.0013748563653024348,0.0015439723483456902,0.00019174804721133754,0.0034422458784639787,0.002323698008724673,0.0018832796262526763,0.0035944861624612745,0.0016449874184558677,2.4030965698695894e-05,0.0011103479705110164,0.004062807630580423,-0.0033563193454813067,-0.0004556369350978695,0.004640457530409758,0.003971696457126361,0.0014098137416140855,0.00032746765032287684,0.00017231401673067914,0.00042795139507068036,0.0007088021796834987,0.0002879373520647821,0.004147155107031564,-0.014538011762662562
-7.276508867593012e-05,0.0005734944650681584,0.0003500485631993122,0.00019258241463027126,0.0001191714694699364,0.00020904348190753375,0.0005023601133440359,0.001955957348932058,0.0014257565731654598,0.000572131494021022,0.002687044491800128,5.252884070094943e-05,-0.0033671284510057298,-0.001020320108742423,0.0013434106356020603,0.0008180452218224943,-0.0005673448153683536,0.0006174312031677065,-7.266618986234707e-05,0.0011841300411794542,7.6688062733421e-06,0.0032495394433231795,0.002142374004008074,0.0005756079468715036,0.00037528101210693166,-0.004214171966561153,-0.005442655619967818,0.0014975991407446543,-0.0001624796810816287,0.0006619642409799731,0.011855038785626215,-0.002201651961906137,-0.013311345706078392,0.0008806267367380549,0.0011362442892348668,0.0008365973628758905,0.0003422168184890051,0.0006947062034325935,-0.0012193969081440992,0.004325266526164828,0.0007284071128457192,0.0009767784538239344,0.001364184755122011,0.0014848805410911936,0.0002450934447912889,0.0035202121680693033,0.0022632870351042556,0.0018823958625333592,0.0038222407376327094,0.001662059527173243,3.621309141221829e-05,0.0010991448168593543,0.004014608616958126,-0.003616201411180686,-0.000279516136185598,0.005597662521884983,0.004006246658676327,0.0014894093193102975,0.0005085095871562029,0.00017986838514705283,0.0004260050429913953,0.000573080908527146,0.0002957286463924902,0.0043948584655775225,-0.014992343750022341
-2.0222035889916334e-05,0.0005678560155066847,0.00034602498992586384,0.0001973753886106433,0.00011401815139922,0.00020516020964933546,0.0004710207211409134,0.001940437593181965,0.0012682271228241504,0.0005938178633904112,0.0026945849234933927,5.035701079170174e-05,-0.0033978226856252736,-0.0008573137616740834,0.001346138608418146,0.0008051925683005834,-0.0005787079466735845,0.0006285206121925402,-7.138010508167536e-05,0.001183799027326904,-1.193308089786349e-06,0.0032575150564075894,0.002145069079108719,0.0005796596438878421,0.0002820925231392657,-0.0037920302712579623,-0.005464356671567305,0.0014426562326108616,-0.00026595712801602556,0.0006544409755384617,0.011703599662469033,-0.00302867065902912,-0.013851575710747466,0.0008701272454576525,0.0011104850965499846,0.000852685884990878,0.0003586015625662853,0.00069002980467614,-0.0014665315476107832,0.004004550967657172,0.0007231159465066472,0.0009167612468801156,0.0013500609388092943,0.0013796670248091836,0.0002796134373825865,0.0035773752059495845,0.002180713641678267,0.0018711378127602707,0.003927530993192763,0.0016666898356199056,4.249327828942384e-05,0.0010822218942845296,0.003936222214466545,-0.0037383681103596578,-0.00014059936626253933,0.006359954323647887,0.004018510742271886,0.001530258488718017,0.0006270984187901618,0.00018158157814696096,0.00042281575716329733,0.0004761895744400668,0.00029879904876439767,0.004599029853519676,-0.015680161210077315
4.772420257292964e-05,0.0005820512596290683,0.0003487767103811379,0.00020293616581334994,0.00011010717865578279,0.00020238699186925224,0.0004451609198654616,0.001923881164117791,0.0011695553583126461,0.0006055083718596865,0.0027086449315270045,5.021353699796727e-05,-0.0033642239378084415,-0.0007345415697581625,0.0013488398540311142,0.00079370089455022,-0.000567656070902367,0.000644819649769035,-0.00016865379015129633,0.00117839447639434,-8.249015727712639e-06,0.003251550843716311,0.0021477927934634433,0.0005849821378050013,0.0002659700588385494,-0.0034398975693599176,-0.005446711051605102,0.001424164667904959,-0.00036459000736333014,0.0006433291509655437,0.011854356683672629,-0.003820298322744109,-0.013659179071249139,0.00085636232140196,0.0010813663646871419,0.0008595714627512852,0.00037345258720189456,0.0006931349449346147,-0.0015650826995150524,0.0036613130884675105,0.0007132028171383809,0.0008479406588195459,0.001332752526640002,0.001237509820205096,0.0002967223044174627,0.0036156377601395118,0.0020786759753488315,0.0018507555730054026,0.003925971081128576,0.00165995747224712,4.361595436885857e-05,0.0010603327650866579,0.003831059590630126,-0.0037369862631394524,-3.514688376837771e-05,0.006938506562071067,0.004010688220015046,0.001536783769819916,0.0006898973849154277,0.00017824213588979454,0.00041849518067671454,0.00041288157230345846,0.00029746876340830397,0.004761527202696847,-0.016372571607135566
