normalized_A1,normalized_A2,normalized_A3,normalized_A4,normalized_A5,normalized_A6,normalized_A7,normalized_A8,normalized_B1,normalized_B2,normalized_B3,normalized_B4,normalized_B5,normalized_B6,normalized_B7,normalized_B8,normalized_C1,normalized_C2,normalized_C3,normalized_C4,normalized_C5,normalized_C6,normalized_C7,normalized_C8,normalized_D1,normalized_D2,normalized_D3,normalized_D4,normalized_D5,normalized_D6,normalized_D7,normalized_D8,normalized_E1,normalized_E2,normalized_E3,normalized_E4,normalized_E5,normalized_E6,normalized_E7,normalized_E8,normalized_F1,normalized_F2,normalized_F3,normalized_F4,normalized_F5,normalized_F6,normalized_F7,normalized_F8,normalized_G1,normalized_G2,normalized_G3,normalized_G4,normalized_G5,normalized_G6,normalized_G7,normalized_G8,normalized_H1,normalized_H2,normalized_H3,normalized_H4,normalized_H5,normalized_H6,normalized_H7,normalized_H8
0.0010095537151286749,-0.0006584400853328898,-0.005440338858615279,-0.00044899616952298604,0.0004172870452905375,0.006347145541083288,-5.759710431463283e-05,0.034333355305735,-0.03833840243373077,-0.003256499436634863,0.0006065323036441583,-0.007411132397102782,0.008032900145522825,-0.002284082484934835,-0.001377029517070194,0.0301035797772915,-0.02340311152424135,-0.018213422265737078,0.0012579494454731943,-0.007510226424944144,-0.0002050866807750129,0.002211563005483308,-0.000725459234664827,0.022092415122722198,0.007734737266608116,0.007837534483920994,0.03359379667877804,0.026083948287260794,0.0035671784983983823,-0.2859477837814033,0.004039208387526916,0.018329853994007994,-0.009100249765186641,0.08875696505239361,-0.033739014700696734,0.008824728117516889,0.005183275359299966,-0.05433943094941707,-0.0011886567128632786,0.01436619174283793,-0.006983438036226364,0.0013361663368902654,-0.00859836131676528,0.029183535655974202,-4.505480977512466e-05,-0.0009620913639797335,0.0004658801684549463,0.037956073680768254,0.004745315994798771,-0.003174090176385258,-0.00496898065719098,1.7490760381821957e-05,0.0003552797719790224,-0.06802827219232033,-0.02519438506156968,0.018910908600613174,-0.0048229451320001004,-0.004709150890804703,-0.0005917509416462075,-1.9184206236144696e-05,4.151717276990041e-05,-0.01906680764191393,-0.001945844102799188,-0.007147725753284484
0.0006211203122619136,-0.0007679706027641231,-0.007135376989881981,-0.0004349980631680461,0.0008079160605904967,-0.006437700179306005,0.0004944794169650102,0.034468223301414636,-0.031034179516220117,-0.003050034226660392,0.0003546167236849751,-0.010847043623879116,0.007529191675818225,-0.0023426327490142507,-0.0011592616600250016,0.027072645224934133,-0.01749352485051503,-0.014189230673531728,0.0011747699474657924,-0.007462116329136292,-6.846882868805082e-05,0.0022856749965329826,-0.0005433369653187192,0.020569060721999266,0.0072831876122614325,0.008465129957111461,0.03045578397856863,0.02446322799664946,0.002772742425159791,-0.26852961117087026,0.0031255676324959403,0.016988032195624392,-0.017780015838865793,0.071060814503904,-0.03180255543623267,0.007712576146322592,0.004023893358391373,-0.050739112219247096,-0.0009426306735128565,0.013145116052370787,-0.009967802527954484,0.0034646612520852216,-0.00816225322938946,0.023468808157141696,5.122699230808436e-06,-0.0008530485266510235,0.0001582698476270128,0.03470314249850848,0.0038147430736095167,-0.0030098668549584096,-0.004045856127119718,3.650617605899242e-05,0.00019057091446117447,-0.061324468882341,-0.01974266905823574,0.01783620056175872,-0.004513412626454327,-0.0048550601726746745,-0.0005936128856833811,-1.2494579718524967e-05,4.7201755064119055e-05,-0.018811743037217776,-0.0020515697394294374,-0.004703277982780474
0.0002854132836356271,-0.0008580953346012388,-0.008462493635464807,-0.0004197003625072693,0.0010274449193761193,-0.016661128077515963,0.0009068228615853879,0.03358973963320944,-0.024776578791590786,-0.0028903443006959018,0.00014067596402922433,-0.013808878557318272,0.007308348079020366,-0.002378446041042981,-0.0009445530533604973,0.024335226241355867,-0.012634758048892802,-0.01084679787865106,0.0010846576630201277,-0.007447574397474788,3.814595763307338e-05,0.0023504788103607677,-0.0003749484131955194,0.019109611076931987,0.0069029621419409715,0.008632055633791547,0.02750195032452618,0.02291833071354188,0.002065060093552562,-0.25107480572433494,0.0023589863092592367,0.015724289927256052,-0.02438482626098848,0.05582818719323579,-0.029930317512254057,0.0066737005632135915,0.0029820031332341568,-0.04731342798514926,-0.0006355793309049673,0.01205314943166802,-0.01247163408225116,0.005612933326218261,-0.007778526458841362,0.018766218113664523,4.059171552861507e-05,-0.0007389300109206243,-0.00010868114881212865,0.031748841390249805,0.0029999719089017773,-0.0028415075606820217,-0.003279101318947375,5.172480183635031e-05,6.727563770314582e-05,-0.05587988521118692,-0.015507105108084618,0.016768532059851626,-0.00422713650624007,-0.004920577199122089,-0.0005966416613890635,-6.334362231852353e-06,5.155798340683582e-05,-0.0184104683747911,-0.0022076237231575258,-0.002829953724291623
3.1709329939566544e-07,-0.0009307494878312284,-0.009453687554705992,-0.00040328264836608785,0.0010882749212592913,-0.024522131859917917,0.0011912456446041553,0.031781923381900556,-0.01951023126300311,-0.0027737411395144518,-3.7713801865901786e-05,-0.016326757270669123,0.0073457899476101485,-0.00239342300299894,-0.0007324787561686641,0.021881600899086306,-0.008747317843638691,-0.00813511660693167,0.0009881086520446836,-0.007463204205764518,0.00011692292370346635,0.002405938873005553,-0.0002202820764636293,0.017713337504223547,0.0065900618785703635,0.0083854858137693,0.024727313964575615,0.02144654432543258,0.0014405235457484178,-0.2336385358663986,0.0017286123682627164,0.014535660776758608,-0.029089288715125505,0.0428918203407187,-0.02812387957551321,0.005704184191631656,0.0020547562192418933,-0.044058095175177,-0.0002777270477289928,0.011081136289749605,-0.014527653097329951,0.007763625397232854,-0.0074434790915631766,0.01499999685899045,6.260545969971609e-05,-0.0006206054419319873,-0.0003374110475135028,0.029077008219107192,0.002294048774701629,-0.002670788373608013,-0.002658430341903828,6.341405424792335e-05,-1.7988701118354378e-05,-0.05157339409809203,-0.012389883672576207,0.015711311943777506,-0.003963002148526629,-0.004912390545133816,-0.0006007098809532874,-6.884393158879121e-07,5.4673362874790854e-05,-0.01787702270922109,-0.0024052659616770056,-0.0014822687389455247
-0.00023628379469875505,-0.0009878682694404173,-0.010140957506948434,-0.00038592450156971214,0.0010028073658521208,-0.030219705232882754,0.0013595601810796332,0.029128793628269145,-0.015179767933617083,-0.002696536223888657,-0.00018297640054298903,-0.018430799837180212,0.007616937874067808,-0.002389464276860598,-0.0005226138275413739,0.019702047270654832,-0.005751710959016054,-0.00600317958421015,0.0008856189744470555,-0.007505609329810703,0.00017002731503756863,0.0024520196105066727,-7.93264532908955e-05,0.016379511320578244,0.006340487845072795,0.007772594796852994,0.022126893146640958,0.020045156719815882,0.0008955248239193025,-0.2162759700216621,0.0012235937599525126,0.013419178331987469,-0.03206801088484823,0.03208445116668268,-0.026384820272763343,0.004800109855019219,0.0012393041518277137,-0.040968830717383664,0.00012070181332490826,0.010219921035635071,-0.016168579971404307,0.009899380303072913,-0.007153409213996764,0.012094375726566353,7.241715232764179e-05,-0.0004989444448290081,-0.0005303580751280235,0.026671480848195817,0.0016900199450344822,-0.0024994853737877465,-0.002173557305218621,7.184134982773926e-05,-6.860474482539569e-05,-0.04828386846229016,-0.010293195213170181,0.01466794906242197,-0.00371989493048408,-0.004837188785697388,-0.0006056901565658634,4.458303489940363e-06,5.6635398544280235e-05,-0.017225445095094938,-0.0026357563626810965,-0.000614738787869773
-0.00042650491630980003,-0.001031386886415353,-0.010556302251534477,-0.00036780550294390757,0.0007834435527667161,-0.03395284190278203,0.0014235788860703646,0.025714369453096575,-0.011729819806593267,-0.0026550410345919095,-0.00029753565854495623,-0.0201511263301003,0.008097212450874025,-0.0023684705046058685,-0.00031453332657083166,0.01778684342859127,-0.003568444119288916,-0.004399979536322651,0.0007776846901350609,-0.0075713933454184534,0.00019962437715093095,0.0024886854489039045,4.792995815439127e-05,0.015107403842699485,0.0061502410643718974,0.006840556882850901,0.01969570611864624,0.018711455784186315,0.0004264559702378268,-0.19904227661472684,0.0008330784347740927,0.012371876180797825,-0.03349560045372768,0.02323881689145657,-0.024714718250757106,0.003957560376818714,0.0005327984664047491,-0.038041351539822355,0.0005494828895675763,0.009460348078344616,-0.017427135102687563,0.012002840881682575,-0.006904614912583984,0.009973586049839778,7.128001399347994e-05,-0.0003748166447555823,-0.0006899604583067154,0.0245160971406313,0.0011809316939261905,-0.00232937464127303,-0.0018141963181216303,7.72741051098258e-05,-8.795513624038076e-05,-0.04589018122301525,-0.009119230191325878,0.013641852264670185,-0.003496700229281613,-0.0047016604957998975,-0.0006114551004167135,9.120980645649368e-06,5.753159549271025e-05,-0.016469774586999386,-0.002890354833863018,-0.00018187963219185033
-0.0005724618074849364,-0.0010632405457428051,-0.010731720547807355,-0.0003491052333137734,0.0004425847816151851,-0.035920535575986956,0.0013951141746342266,0.02162266993716422,-0.009105017885091549,-0.0026455670523971575,-0.00038381540241483325,-0.02151785682267804,0.008762034270509256,-0.0023323423282128886,-0.00010781231234890942,0.016126267445425224,-0.002118024048720746,-0.0032745091891058786,0.0006648018590171834,-0.007657159828393101,0.00020787935555843795,0.0025159008142363604,0.00016149865970427335,0.013896286387291124,0.0060153225593906345,0.00563654637157085,0.01742877112851593,0.017442729406038193,2.9709026875712752e-05,-0.18199262407019368,0.0005462143431729238,0.01139078791104553,-0.033546665105334994,0.016187654735370316,-0.02311515215624682,0.0031726185804719087,-6.760930161353595e-05,-0.03527137457054619,0.0009983918183094076,0.008793261826898213,-0.018336038889392836,0.014056649971004864,-0.006693394273766917,0.008561859162257601,6.044726528053879e-05,-0.0002490916668557164,-0.0008186564237006033,0.022594694959528594,0.0007598302954021641,-0.0021622322561153373,-0.0015700614898426224,7.997973662843272e-05,-7.942251818593427e-05,-0.04427120529950135,-0.008770179068503303,0.012636430399407983,-0.0032923034220896374,-0.004512494250428656,-0.0006178773246960922,1.3314706611922134e-05,5.744945879726515e-05,-0.015624050239521736,-0.003160321282916212,-0.00013820703303957238
-0.0006762700041754721,-0.001085364454409321,-0.010699211155109412,-0.00033000327350485303,-7.367647990252912e-06,-0.03632177995886854,0.001285978461829762,0.016937714161253226,-0.007249993172272151,-0.002664425758077349,-0.0004442394586949838,-0.022561111388162303,0.00958682392545418,-0.0022829803896599055,9.797415603252091e-05,0.014710597393686298,-0.0013209574715754568,-0.002575761268396426,0.0005474665410007962,-0.007759512354539533,0.00019695749577519628,0.002533630132543152,0.000261391153190349,0.012745430271056568,0.005931733353053081,0.004207737562821334,0.015321106424174058,0.01623626547286605,-0.0002983239639949842,-0.165182180812664,0.00035214943559513934,0.010472947110585551,-0.032395812523241196,0.010763701918753199,-0.021587700635985585,0.002441367289421681,-0.0005647676168142324,-0.03265461673760839,0.0014572042368605764,0.008209506690315393,-0.018928011729734018,0.01604345040898414,-0.006516045383987423,0.007783426397267368,4.117212677079429e-05,-0.0001226391362727508,-0.00091888419796049,0.0208911121680031,0.000419762023487813,-0.0019998342983664763,-0.001430866929611363,8.022566091758776e-05,-4.63895334842368e-05,-0.04330581361098251,-0.009148232306161908,0.011655092315521198,-0.0031055898860771203,-0.004276378624570865,-0.0006248294415936995,1.7054595849108622e-05,5.647649353401896e-05,-0.014702311107249177,-0.0034369156175341198,-0.00043823675154053277
-0.0007400450423327154,-0.0010996938194012262,-0.010490772832783324,-0.00031067920434235674,-0.0005540124364377119,-0.03535556875779822,0.001107984162714848,0.011743521206144969,-0.006109376671295297,-0.002707928632405432,-0.0004812316539284378,-0.023311010099801743,0.010547002008189033,-0.0022222853309251667,0.0003032510194811433,0.013530111345904094,-0.0010977511121166295,-0.002252728500030554,0.0004261747959943829,-0.007875054499662859,0.00016902404331609056,0.0025418378298636135,0.00034761894044499364,0.011654106810699671,0.005895474468281758,0.0026013047564106273,0.013367730253544874,0.015089351872164425,-0.0005612509602020976,-0.14866611526673879,0.00024003166248620644,0.00961538736727352,-0.030217650391017425,0.006799695661935168,-0.020133942336726163,0.0017598893271100202,-0.0009615249437837647,-0.03018679496906229,0.001915695782531257,0.007699927077616353,-0.019235774021924112,0.01794588503356387,-0.0063688663296872505,0.007562519088315955,1.4707819046222426e-05,3.671321849196829e-06,-0.0009930820077377334,0.019389186629169775,0.0001537731522092134,-0.0018439568480779212,-0.0013863267466575069,7.827929451131865e-05,7.761175041975932e-06,-0.04287287907669268,-0.010155580365761252,0.010701246861894775,-0.0029354449984143605,-0.004000002193213614,-0.000632184063299901,2.0355762817558798e-05,5.4700204780600004e-05,-0.013718596244768677,-0.003711397745410072,-0.001036484548821992
-0.0007659024579080853,-0.0011081638477056233,-0.010138404340171658,-0.0002913126066518279,-0.0011849482841146397,-0.0332208956791471,0.0008729436923482492,0.006124110152620821,-0.00562779938532143,-0.0027723871561543545,-0.0004972158146582251,-0.023797673030845012,0.011617989111194493,-0.0021521577939866976,0.0005084432189053079,0.012575087374608218,-0.001368911694608066,-0.002254403609844746,0.0003014226839053169,-0.008000389839568522,0.00012624424369622744,0.0025404883322370786,0.0004201935232992504,0.010621587322924064,0.005902546928000518,0.0008644222521467793,0.01156366086455285,0.013999276491427404,-0.0007626799195737943,-0.1324995958570192,0.0001990089742918144,0.008815142268964626,-0.027186786392234596,0.004128373185245282,-0.018755455905221097,0.0011242675169791383,-0.0012607297471092238,-0.027863626192961122,0.002363642092632512,0.0072553673978212885,-0.019292046164176346,0.01974659668268819,-0.006248155197308702,0.00782336856885113,-1.7692437310201647e-05,0.000128970082366342,-0.001043688079683025,0.018072756206144014,-4.5090044408113705e-05,-0.0016963759853014793,-0.001426155050211042,7.440805394387517e-05,7.964696457007925e-05,-0.04285127461586569,-0.011694413708761231,0.009778302887414325,-0.002780754136270547,-0.0036900535313443283,-0.0006398138020042854,2.3233321977622623e-05,5.2208097613526405e-05,-0.012686944706667425,-0.003975027574237289,-0.0018874661860118769
